	subsidiaryId.value	company.value	industry.value	starttime.value	industry2.value	companyLabel.xml:lang	companyLabel.value	subsidiaryIdLabel.xml:lang	subsidiaryIdLabel.value	industryLabel.xml:lang	industryLabel.value	industry2Label.xml:lang	industry2Label.value
0	http://www.wikidata.org/entity/Q23317	http://www.wikidata.org/entity/Q156578	http://www.wikidata.org/entity/Q190117	1966-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Volkswagen Group	en	Audi AG	en	automotive industry	en	automotive industry
1	http://www.wikidata.org/entity/Q27110	http://www.wikidata.org/entity/Q855432	http://www.wikidata.org/entity/Q190117	1955-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Bianchi Bicycles	en	Autobianchi	en	automotive industry	en	automotive industry
2	http://www.wikidata.org/entity/Q27110	http://www.wikidata.org/entity/Q855432	http://www.wikidata.org/entity/Q190117	1955-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Bianchi Bicycles	en	Autobianchi	en	automotive industry	en	automotive industry
3	http://www.wikidata.org/entity/Q27110	http://www.wikidata.org/entity/Q855432	http://www.wikidata.org/entity/Q17018236	1955-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Bianchi Bicycles	en	Autobianchi	en	bicycle industry	en	automotive industry
4	http://www.wikidata.org/entity/Q27110	http://www.wikidata.org/entity/Q855432	http://www.wikidata.org/entity/Q17018236	1955-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Bianchi Bicycles	en	Autobianchi	en	bicycle industry	en	automotive industry
5	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q190117	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	automotive industry	en	automotive industry
6	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q190117	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	automotive industry	en	automotive industry
7	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q392933	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	arms industry	en	automotive industry
8	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q392933	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	arms industry	en	automotive industry
9	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q1875606	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	aircraft industry	en	automotive industry
10	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q1875606	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	aircraft industry	en	automotive industry
11	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q3565868	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	rail transport	en	automotive industry
12	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q3565868	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	rail transport	en	automotive industry
13	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q16955053	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	defense industry	en	automotive industry
14	http://www.wikidata.org/entity/Q27143	http://www.wikidata.org/entity/Q24708162	http://www.wikidata.org/entity/Q16955053	2016-01-01T00:00:00Z	http://www.wikidata.org/entity/Q190117	en	Czechoslovak Group	en	Avia	en	defense industry	en	automotive industry
15	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	television	en	mass media
16	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	television	en	mass media
17	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	telecommunication	en	mass media
18	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	telecommunication	en	mass media
19	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	publishing	en	mass media
20	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	publishing	en	mass media
21	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL		Q25245117	en	mass media
22	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL		Q25245117	en	mass media
23	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	media industry	en	mass media
24	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	media industry	en	mass media
25	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	Internet industry	en	mass media
26	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q11033	en	WarnerMedia	en	AOL	en	Internet industry	en	mass media
27	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	television	en	software industry
28	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	television	en	software industry
29	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	telecommunication	en	software industry
30	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	telecommunication	en	software industry
31	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	publishing	en	software industry
32	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	publishing	en	software industry
33	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL		Q25245117	en	software industry
34	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL		Q25245117	en	software industry
35	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	media industry	en	software industry
36	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	media industry	en	software industry
37	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	Internet industry	en	software industry
38	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q880371	en	WarnerMedia	en	AOL	en	Internet industry	en	software industry
39	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	television	en	tech industry
40	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	television	en	tech industry
41	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	telecommunication	en	tech industry
42	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	telecommunication	en	tech industry
43	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	publishing	en	tech industry
44	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	publishing	en	tech industry
45	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL		Q25245117	en	tech industry
46	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL		Q25245117	en	tech industry
47	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	media industry	en	tech industry
48	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	media industry	en	tech industry
49	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	Internet industry	en	tech industry
50	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q21157865	en	WarnerMedia	en	AOL	en	Internet industry	en	tech industry
51	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	television	en	media industry
52	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	television	en	media industry
53	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	telecommunication	en	media industry
54	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	telecommunication	en	media industry
55	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	publishing	en	media industry
56	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	publishing	en	media industry
57	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL		Q25245117	en	media industry
58	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL		Q25245117	en	media industry
59	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	media industry	en	media industry
60	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	media industry	en	media industry
61	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	Internet industry	en	media industry
62	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	WarnerMedia	en	AOL	en	Internet industry	en	media industry
63	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	television	en	Internet industry
64	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q289	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	television	en	Internet industry
65	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	telecommunication	en	Internet industry
66	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q418	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	telecommunication	en	Internet industry
67	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	publishing	en	Internet industry
68	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q3972943	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	publishing	en	Internet industry
69	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL		Q25245117	en	Internet industry
70	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q25245117	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL		Q25245117	en	Internet industry
71	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	media industry	en	Internet industry
72	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611639	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	media industry	en	Internet industry
73	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	Internet industry	en	Internet industry
74	http://www.wikidata.org/entity/Q27585	http://www.wikidata.org/entity/Q191715	http://www.wikidata.org/entity/Q56611700	2001-01-11T00:00:00Z	http://www.wikidata.org/entity/Q56611700	en	WarnerMedia	en	AOL	en	Internet industry	en	Internet industry
75	http://www.wikidata.org/entity/Q3587	http://www.wikidata.org/entity/Q614283	http://www.wikidata.org/entity/Q1916382	1965-04-26T00:00:00Z		en	Grupo Globo	en	TV Globo	en	media conglomerate		
76	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q289	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	television		
77	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q289	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	television		
78	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q273623	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	radio broadcasting		
79	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q273623	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	radio broadcasting		
80	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q3972943	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	publishing		
81	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q3972943	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	publishing		
82	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q56611639	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	media industry		
83	http://www.wikidata.org/entity/Q206272	http://www.wikidata.org/entity/Q950380	http://www.wikidata.org/entity/Q56611639	2006-01-01T00:00:00Z		en	CBS Corporation	en	UPN	en	media industry		
84	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q218038	http://www.wikidata.org/entity/Q11650	1926-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	RCA Corporation	en	NBC	en	electronics	en	communication
85	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q218038	http://www.wikidata.org/entity/Q56611639	1926-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	RCA Corporation	en	NBC	en	media industry	en	communication
86	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q101333	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	mechanical engineering	en	communication
87	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q101333	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	mechanical engineering	en	communication
88	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q190117	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	automotive industry	en	communication
89	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q190117	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	automotive industry	en	communication
90	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q192899	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	finance lease	en	communication
91	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q192899	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	finance lease	en	communication
92	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q778575	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	conglomerate	en	communication
93	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q778575	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	conglomerate	en	communication
94	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1803786	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	power engineering	en	communication
95	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1803786	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	power engineering	en	communication
96	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1875606	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	aircraft industry	en	communication
97	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1875606	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q11024	en	General Electric	en	NBC	en	aircraft industry	en	communication
98	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q218038	http://www.wikidata.org/entity/Q11650	1926-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	RCA Corporation	en	NBC	en	electronics	en	programming and broadcasting activities
99	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q218038	http://www.wikidata.org/entity/Q56611639	1926-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	RCA Corporation	en	NBC	en	media industry	en	programming and broadcasting activities
100	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q101333	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	mechanical engineering	en	programming and broadcasting activities
101	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q101333	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	mechanical engineering	en	programming and broadcasting activities
102	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q190117	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	automotive industry	en	programming and broadcasting activities
103	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q190117	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	automotive industry	en	programming and broadcasting activities
104	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q192899	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	finance lease	en	programming and broadcasting activities
105	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q192899	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	finance lease	en	programming and broadcasting activities
106	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q778575	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	conglomerate	en	programming and broadcasting activities
107	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q778575	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	conglomerate	en	programming and broadcasting activities
108	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1803786	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	power engineering	en	programming and broadcasting activities
109	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1803786	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	power engineering	en	programming and broadcasting activities
110	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1875606	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	aircraft industry	en	programming and broadcasting activities
111	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q54173	http://www.wikidata.org/entity/Q1875606	1986-01-01T00:00:00Z	http://www.wikidata.org/entity/Q29584328	en	General Electric	en	NBC	en	aircraft industry	en	programming and broadcasting activities
112	http://www.wikidata.org/entity/Q13974	http://www.wikidata.org/entity/Q218038	http://www.wikidata.org/entity/Q11650	1926-01-01T00:00:00Z	http://www.wikidata.org/entity/Q56611639	en	RCA Corporation	en	NBC	en	electronics	en	media industry
